run,xign,yign,fuel,slp,asp,ws,wd,m1,m10,m100,cc,ch,cbh,cbd,lhc,lwc,firearea
240,1794.2,-1647.0,6,5,215,30.4,217.8,27.3,17.2,37.2,40,5,2,40,47.9,72.4,0.2
241,644.5,-78.9,39,15,259,7.4,39.3,14.3,12.6,17.0,9,0,0,25,65.4,69.4,0.0
242,1404.7,-1324.3,11,8,162,14.6,111.8,27.9,15.6,16.7,30,3,1,29,98.8,32.5,0.2
243,-792.1,-504.8,34,34,243,21.1,50.4,32.5,7.2,30.2,78,4,0,25,65.0,87.2,0.0
244,-1919.8,534.2,9,1,51,2.4,305.6,18.6,26.7,4.9,100,1,0,1,85.3,73.4,0.0
245,162.0,-1557.9,19,6,260,3.2,11.2,24.0,31.0,22.6,75,1,0,27,94.3,41.6,0.0
246,1130.3,-1368.3,23,30,104,8.0,312.7,21.5,7.5,4.7,13,3,2,18,78.0,89.5,0.0
247,-1027.7,-556.5,40,14,137,1.6,214.3,36.7,33.6,33.8,9,5,1,13,57.4,78.2,0.0
248,-1514.7,-1672.8,37,15,213,19.1,216.3,11.4,34.0,39.5,23,2,0,2,90.9,47.1,0.0
249,-615.8,-899.8,36,21,25,17.0,295.3,29.8,27.9,18.9,1,3,2,6,84.1,81.3,0.0
250,-927.7,-340.9,15,30,78,19.7,185.9,35.3,3.0,20.8,6,5,1,6,48.1,46.7,0.2
251,32.5,-1643.7,34,25,198,3.5,183.9,39.5,10.1,4.3,68,1,0,32,54.7,41.0,0.0
252,-742.8,828.4,3,10,97,21.4,262.6,8.3,31.7,2.4,94,0,0,5,64.8,83.3,3419.5
253,645.2,-755.1,23,31,339,4.0,238.2,31.2,23.2,2.1,90,5,0,5,31.2,41.3,0.0
254,1244.3,-231.4,27,38,1,4.7,357.4,10.9,31.8,35.7,3,3,1,30,59.7,91.6,0.0
255,1421.4,-1685.3,32,32,295,21.1,331.4,28.9,30.7,39.5,62,4,0,9,50.2,70.1,0.0
256,-1520.3,1841.5,6,12,23,19.5,237.8,10.4,5.4,16.5,42,1,0,23,80.0,97.7,912.7
257,1159.4,-1215.4,11,30,257,0.7,211.7,30.0,7.3,15.6,23,0,0,23,59.9,73.1,0.2
258,607.9,678.8,35,39,350,25.4,324.8,24.7,12.7,14.1,80,2,1,10,49.7,57.6,0.0
259,-36.0,-1017.9,10,40,5,25.6,40.5,22.7,8.0,20.3,78,4,1,19,58.6,30.3,230.0
260,-886.8,1213.3,6,38,1,25.6,147.0,5.1,22.6,20.5,92,3,2,13,96.2,87.4,644.1
261,40.9,-1646.8,17,13,26,11.7,185.1,26.2,30.6,38.4,24,3,0,7,56.4,51.2,0.0
262,-377.7,208.7,32,30,120,19.5,175.3,28.9,21.9,30.8,1,4,0,14,84.4,77.2,0.0
263,672.5,-1272.0,36,21,73,7.7,240.7,18.7,15.3,10.9,12,1,0,22,68.4,36.1,0.0
264,573.1,1846.5,17,41,276,28.8,191.8,36.1,12.8,8.0,57,5,2,19,99.5,63.6,0.0
265,-739.0,1348.0,22,6,355,9.2,265.5,26.2,5.3,33.9,100,0,0,20,95.9,85.0,0.0
266,-307.9,355.4,5,30,153,18.4,127.0,12.2,10.4,11.1,56,3,2,15,55.3,30.8,1019.2
267,-1685.0,36.9,39,29,212,17.1,162.1,29.0,12.9,13.4,57,0,0,15,41.0,73.1,0.0
268,459.5,615.4,17,40,0,5.7,100.0,37.0,29.0,35.6,86,5,1,32,41.8,56.1,0.0
269,-616.1,-1659.9,4,22,200,12.6,94.8,37.0,27.3,13.5,74,2,0,14,89.4,53.8,0.2
270,1519.9,-1864.3,25,30,111,8.8,240.1,11.5,38.4,28.4,34,0,0,14,69.1,85.7,0.0
271,285.0,526.6,23,40,14,12.9,107.0,3.1,4.1,18.7,12,2,1,5,35.4,74.3,0.0
272,921.9,-871.2,3,12,65,11.0,249.6,35.2,32.2,13.9,87,2,0,8,97.7,52.5,0.2
273,1018.6,1747.2,17,41,277,26.3,122.7,4.4,23.8,26.3,88,0,0,17,73.5,58.5,0.0
274,-328.5,-1811.5,22,25,226,9.1,334.1,17.7,28.0,36.2,79,0,0,26,42.5,91.8,0.0
275,1129.9,120.7,35,6,151,29.3,74.7,17.4,12.3,23.5,90,4,1,16,98.7,44.4,0.0
276,1469.2,598.2,37,24,155,17.1,105.7,20.6,15.7,20.0,34,0,0,14,87.6,94.5,0.0
277,1639.8,1882.2,35,19,303,19.6,84.7,19.7,39.0,10.8,100,0,0,32,64.4,96.6,0.0
278,76.6,-956.6,31,33,221,18.6,348.5,19.3,2.3,39.8,19,1,0,8,83.9,96.7,0.0
279,-1681.4,-203.6,2,1,94,27.2,32.7,4.5,4.4,34.8,85,0,0,9,66.9,70.7,1365.1
280,1794.3,-1816.1,2,14,253,19.6,246.3,32.1,38.8,16.7,70,2,1,33,40.8,83.6,0.2
281,-1178.3,-246.9,31,18,349,19.8,123.0,9.5,38.0,16.3,35,3,1,17,97.9,79.0,0.0
282,-323.4,-1254.3,8,11,70,20.2,150.0,22.3,6.8,2.7,31,5,2,9,47.4,63.5,122.8
283,341.2,124.9,35,34,112,14.3,357.8,21.4,33.1,36.1,9,0,0,29,76.2,32.5,0.0
284,114.1,384.3,26,45,212,7.7,114.8,6.5,33.8,36.8,41,5,1,40,56.1,99.1,0.0
285,372.0,688.0,36,31,23,17.9,110.2,2.8,34.2,36.5,95,4,1,17,63.2,50.8,0.0
286,-1378.1,-1126.3,25,40,182,21.6,336.9,33.9,39.0,25.0,74,1,0,40,32.8,40.5,0.0
287,-1803.2,-1234.4,4,41,45,18.9,351.0,36.5,17.6,26.5,22,2,1,32,88.9,57.5,0.2
288,60.3,1117.1,9,41,302,25.7,338.5,10.7,37.7,14.4,1,4,1,25,55.4,37.4,888.5
289,-1602.8,281.9,26,14,66,6.6,160.8,36.9,8.3,32.1,100,1,0,16,81.6,43.9,0.0
290,-943.4,-1104.7,24,23,43,27.0,89.3,37.1,36.4,36.0,50,4,0,32,41.2,34.8,0.0
291,168.7,-196.2,28,11,111,28.1,130.4,5.0,14.3,24.2,59,2,1,31,84.3,60.9,0.0
292,-536.0,115.1,14,28,268,18.0,24.2,3.5,20.8,39.8,94,1,0,5,35.7,82.6,1612.4
293,1702.0,-1338.3,6,11,154,11.7,60.9,35.7,7.4,7.2,64,2,1,27,77.7,58.6,0.2
294,-1491.9,1517.3,11,29,145,13.4,300.9,32.9,9.1,6.0,23,5,1,20,30.6,92.8,0.2
295,221.1,1903.2,27,12,121,25.0,321.5,39.1,20.0,18.1,27,0,0,7,79.6,31.9,0.0
296,786.7,-400.2,17,10,197,4.9,190.8,10.0,4.7,34.2,49,5,2,4,72.8,82.9,0.0
297,-1801.0,-1551.7,40,11,211,25.7,313.8,13.5,2.8,24.3,21,2,0,39,97.1,58.6,0.0
298,-1557.2,-1604.8,15,43,54,1.1,71.2,23.0,36.0,28.5,18,5,0,7,74.3,86.4,39.8
299,-1310.1,538.4,25,4,23,9.1,42.0,28.0,22.8,15.9,79,4,0,28,33.8,81.7,0.0
300,1481.5,-1632.3,10,37,194,7.1,17.9,14.8,28.4,29.0,22,1,0,15,64.2,39.6,1080.2
301,-1812.9,-1691.1,6,17,253,4.9,320.0,10.4,29.9,6.5,79,5,2,29,52.6,30.8,772.6
302,519.4,1834.4,33,37,261,6.9,301.3,12.1,25.1,32.8,59,0,0,29,64.9,88.9,0.0
303,66.9,-646.6,1,42,152,5.7,318.8,8.2,30.6,27.7,97,3,2,31,35.9,64.1,3419.5
304,395.9,404.8,35,10,191,30.5,279.4,38.1,9.9,19.5,5,5,0,30,68.3,79.1,0.0
305,370.5,73.3,40,32,55,16.7,10.9,32.0,28.0,4.9,47,1,0,12,54.9,51.9,0.0
306,-1603.2,-1402.1,31,22,143,3.4,297.6,6.7,11.7,11.2,18,0,0,12,60.1,46.9,0.0
307,217.2,-1089.7,16,12,357,30.5,166.9,25.4,15.5,11.3,7,2,0,27,47.6,93.8,0.0
308,-581.5,1841.0,32,5,251,19.1,291.9,31.6,12.3,10.1,6,1,0,22,83.1,72.1,0.0
309,1862.8,-1435.5,31,30,226,26.6,233.0,29.3,12.3,21.5,40,1,0,0,42.1,92.1,0.0
310,-773.2,1793.5,7,29,307,1.2,207.8,35.7,9.7,8.5,84,5,0,16,52.8,87.9,2682.7
311,1521.5,-52.6,37,27,260,16.4,275.0,22.0,4.8,8.8,67,2,1,18,96.0,92.4,0.0
312,-921.5,-435.1,7,28,111,14.1,171.3,12.1,7.5,2.5,44,5,0,35,67.2,77.4,1192.5
313,1519.0,1298.1,24,42,260,5.2,151.2,19.5,18.3,39.2,56,2,0,19,100.0,78.8,0.0
314,-1795.7,-411.9,20,41,85,15.1,79.8,5.3,28.7,21.2,59,4,2,3,52.7,71.5,0.0
315,-230.9,-1227.3,15,22,183,12.8,164.4,34.8,20.1,36.2,48,5,1,2,42.5,75.8,0.2
316,1170.4,-922.0,22,10,17,30.3,25.2,37.1,20.9,22.6,25,4,2,0,90.2,61.4,0.0
317,398.5,1598.3,3,9,71,8.2,48.2,11.6,21.3,32.4,65,4,0,36,83.8,98.3,3419.5
318,-540.9,69.7,40,38,209,15.0,203.0,29.1,18.7,32.3,39,4,1,22,61.3,46.5,0.0
319,777.2,-1512.2,1,25,247,8.6,227.0,23.8,16.3,17.1,100,1,0,6,31.5,76.4,0.2
320,-345.2,384.1,2,17,356,26.7,40.8,2.9,21.5,39.0,65,5,0,12,79.8,78.2,2857.1
321,967.5,333.3,1,11,132,11.7,326.0,5.2,22.9,32.5,100,2,0,10,48.7,99.1,3419.5
322,1332.8,1178.0,12,27,39,0.3,273.2,21.2,29.3,5.1,11,1,0,20,34.8,85.7,0.2
323,1151.2,-1889.3,27,25,353,5.4,110.3,12.7,24.0,33.2,3,4,1,25,55.7,39.1,0.0
324,930.5,-328.6,37,42,155,26.7,133.9,10.8,6.7,24.8,4,3,2,27,93.0,80.1,0.0
325,750.0,-535.8,14,18,100,5.8,28.2,34.1,27.0,20.7,18,3,2,14,80.6,71.9,0.2
326,1019.8,-93.0,11,39,160,6.2,294.4,31.6,24.1,17.8,49,5,0,16,53.1,51.1,0.2
327,1679.1,-235.9,19,17,34,14.5,133.5,3.2,39.2,38.2,22,5,2,1,81.0,75.1,0.0
328,-7.4,-465.0,34,28,186,1.8,20.4,37.6,19.8,24.5,17,3,1,7,79.8,48.3,0.0
329,1.8,837.3,20,36,91,23.3,223.5,5.6,28.4,6.1,45,0,0,3,55.1,75.7,0.0
330,-1051.2,1197.9,33,13,44,10.2,74.2,10.9,6.7,18.4,85,4,2,12,85.2,40.5,0.0
331,1573.7,-371.3,38,33,80,30.2,256.5,13.2,25.7,35.2,64,2,1,34,76.5,95.3,0.0
332,1452.5,-993.1,24,13,230,22.1,245.3,11.6,3.6,4.2,89,0,0,29,91.1,93.5,0.0
333,248.1,1463.0,20,34,23,12.4,58.5,7.4,6.2,10.9,69,4,2,38,80.8,44.0,0.0
334,1905.2,-612.9,31,14,97,19.7,139.9,7.2,22.5,10.9,26,1,0,32,34.4,91.7,0.0
335,1848.5,-848.4,12,19,101,23.2,220.0,32.1,33.3,29.5,98,4,0,19,59.7,99.4,0.2
336,1601.3,126.2,30,38,241,19.8,152.9,23.9,28.5,26.4,91,2,1,15,58.6,47.9,0.0
337,271.3,1792.3,17,12,5,25.4,300.1,20.8,20.0,39.0,88,0,0,5,66.9,90.8,0.0
338,-1070.1,-124.6,4,1,147,0.4,217.4,24.7,6.3,3.1,69,3,1,31,41.9,61.8,0.2
339,475.0,-795.6,3,29,38,26.0,100.1,29.8,22.7,8.1,83,5,1,27,91.1,67.4,0.2
340,-1113.3,-687.7,35,4,241,19.7,353.0,12.7,37.5,37.7,9,1,0,2,40.0,72.1,0.0
341,1363.4,-719.5,11,45,78,24.2,214.5,18.3,16.8,35.4,82,3,2,25,39.2,79.0,0.2
342,-134.0,-297.6,1,19,294,23.0,343.0,4.5,25.9,4.0,4,1,0,20,63.1,36.8,0.0
343,-1274.8,-1494.9,37,33,124,18.8,18.0,39.4,15.8,37.0,31,0,0,11,89.5,38.4,0.0
344,1095.7,1132.8,6,13,191,28.9,139.9,29.2,34.4,39.8,46,3,2,28,74.7,95.6,0.2
345,1367.0,-1399.4,36,9,327,13.8,197.1,19.5,11.4,8.7,94,2,0,33,68.6,90.2,0.0
346,-1879.7,1872.0,11,32,160,25.8,264.5,30.0,39.8,6.6,98,4,1,9,39.4,94.8,0.0
347,-332.9,281.2,24,8,145,2.9,92.8,18.5,5.4,29.8,85,5,1,14,54.3,92.4,0.0
348,-678.0,-1855.5,24,31,357,16.3,142.2,16.2,26.6,28.7,74,4,0,17,75.7,39.2,0.0
349,106.0,1344.9,37,44,248,21.5,233.1,29.8,37.0,4.5,17,3,0,25,48.4,33.1,0.0
350,-1014.4,-639.1,34,34,149,12.0,181.1,20.4,37.3,32.3,90,5,0,32,80.7,70.4,0.0
351,1113.6,-798.1,29,38,168,22.1,344.3,33.2,22.6,35.2,25,4,2,24,98.3,64.2,0.0
352,-1431.1,-1170.3,20,39,43,2.1,323.2,14.9,22.7,10.6,1,5,1,12,52.8,43.3,0.0
353,950.8,-1918.2,19,37,231,6.0,124.9,24.5,22.9,17.5,39,4,1,34,67.0,63.4,0.0
354,-695.6,-1691.3,32,43,184,7.0,356.6,32.7,31.6,7.3,75,4,0,21,49.3,76.9,0.0
355,1478.7,-1265.5,29,11,135,13.1,142.2,14.5,25.2,21.1,57,1,0,7,97.0,79.1,0.0
356,-454.4,1449.3,15,16,272,14.6,102.0,29.5,4.8,22.8,15,2,0,5,88.2,45.7,0.2
357,1522.0,1393.0,23,43,99,17.0,266.7,9.0,5.1,23.3,7,0,0,32,36.8,95.2,0.0
358,-487.6,-1281.3,22,11,347,1.4,272.6,34.8,33.3,16.5,70,4,2,13,90.0,46.2,0.0
359,-393.3,994.0,7,31,308,11.3,80.7,21.3,16.7,28.4,32,1,0,33,74.2,68.2,3189.1
360,-1746.3,-1793.7,33,12,196,25.3,125.3,39.5,33.8,30.3,81,2,1,30,68.0,56.3,0.0
361,245.4,591.7,28,22,27,11.9,334.4,25.0,23.8,16.9,40,0,0,30,67.0,59.2,0.0
362,-771.1,-1347.5,10,41,98,15.7,44.3,15.8,31.5,33.1,21,3,2,31,44.9,89.3,373.8
363,-718.7,1081.4,8,13,100,0.5,27.9,9.3,2.9,3.5,97,4,1,18,69.7,37.9,64.0
364,687.9,19.5,30,26,256,25.5,47.9,7.7,33.5,30.0,0,0,0,32,85.9,49.4,0.0
365,-497.1,900.3,15,6,24,21.6,335.5,11.0,20.4,11.3,2,1,0,10,73.6,56.2,2161.5
366,1520.8,-610.7,24,1,347,26.1,292.2,34.7,2.4,35.8,65,1,0,31,56.4,100.0,0.0
367,-1336.9,-662.4,5,9,128,8.9,344.4,3.3,37.8,16.9,25,1,0,23,78.4,84.8,1592.8
368,-1770.5,-624.3,6,3,95,20.0,103.3,23.7,23.3,4.4,71,5,1,34,81.5,38.5,86.1
369,-1719.7,896.8,25,31,161,3.9,171.5,5.0,35.8,18.3,90,5,2,38,71.9,63.3,0.0
370,668.0,56.3,5,38,353,12.9,266.0,16.8,34.8,23.0,22,0,0,40,83.3,69.9,897.1
371,-265.8,-1706.4,3,2,52,5.8,258.2,4.1,12.7,29.3,32,5,1,22,92.9,52.0,3419.5
372,99.9,782.6,15,7,50,6.6,340.1,31.6,20.7,31.0,33,0,0,4,57.5,47.1,0.2
373,1065.8,418.8,24,13,127,6.7,85.5,21.4,15.1,5.4,93,3,1,20,97.2,40.2,0.0
374,1802.3,303.4,20,10,4,6.8,36.1,18.7,12.0,23.9,36,3,2,38,52.0,52.2,0.0
375,638.3,-1470.6,6,27,335,13.3,251.1,18.7,35.2,30.8,43,4,0,36,55.1,50.7,670.3
376,1883.0,1502.2,7,26,93,1.2,26.9,11.3,36.5,29.8,45,1,0,26,37.5,36.5,3419.5
377,917.6,-714.5,33,45,220,2.9,311.9,36.4,7.9,15.5,67,0,0,38,71.5,47.2,0.0
378,491.8,1674.4,17,31,332,14.5,251.8,24.9,17.8,9.6,29,4,0,21,74.2,69.6,0.0
379,1675.2,-657.0,26,25,68,11.0,286.5,2.0,38.8,6.7,60,3,1,19,74.7,47.7,0.0
380,-101.3,-748.5,36,8,209,14.5,281.7,24.8,21.1,27.1,24,2,0,21,59.4,63.9,0.0
381,-1136.7,79.6,6,8,36,18.5,288.2,6.4,38.8,29.4,38,3,0,40,43.0,53.0,2085.4
382,841.6,-1860.2,25,11,120,30.2,328.9,2.8,8.0,13.5,45,4,1,31,90.2,89.8,0.0
383,-1067.7,-1695.4,18,28,78,12.9,359.1,23.2,10.8,38.6,30,1,0,3,75.2,44.9,0.0
384,1080.6,1321.5,20,25,292,18.5,356.6,5.4,7.0,34.6,8,1,0,36,39.2,73.2,0.0
385,735.9,87.8,5,16,54,10.6,269.8,18.4,25.7,20.1,99,5,0,8,63.8,87.6,102.7
386,-1234.3,-611.2,2,14,84,14.8,12.9,11.1,30.0,12.5,42,2,0,23,36.7,49.2,601.4
387,873.0,-947.4,17,24,340,26.9,231.4,31.0,33.8,30.8,16,3,0,28,99.4,61.3,0.0
388,1869.8,-133.9,40,24,225,20.8,268.7,28.1,15.6,3.3,97,2,1,6,79.7,67.6,0.0
389,-1720.7,-970.8,13,25,164,19.0,316.0,12.2,31.2,26.2,51,1,0,2,59.9,74.8,681.4
390,1310.8,1468.7,13,33,355,28.5,80.5,25.8,22.6,18.6,60,3,1,21,56.9,34.4,16.9
391,1399.1,1596.3,35,0,265,25.3,34.5,28.9,30.9,24.6,33,3,2,4,84.7,67.3,0.0
392,-468.7,-1176.8,27,33,326,28.6,191.2,18.2,18.4,37.9,89,5,0,14,90.7,87.0,0.0
393,-350.9,1146.7,5,41,348,19.6,225.9,36.4,13.1,18.6,19,3,1,35,84.7,70.4,0.2
394,-1725.1,781.1,24,27,220,18.9,314.7,23.0,11.5,9.6,37,1,0,40,62.7,78.5,0.0
395,196.7,645.2,13,29,109,24.3,229.6,15.0,4.7,28.4,25,1,0,10,58.4,69.8,1606.1
396,-191.4,-1886.9,24,16,135,6.2,255.9,33.4,36.6,34.0,55,5,0,6,75.3,68.2,0.0
397,-689.6,481.2,31,21,325,29.5,30.6,13.8,33.7,15.7,73,4,2,22,40.8,77.5,0.0
398,1048.9,-1815.8,21,44,182,13.8,107.7,19.2,38.5,15.0,22,3,0,14,83.6,53.4,0.0
399,-1269.5,-876.4,40,16,192,26.8,167.4,20.4,22.5,25.2,65,0,0,37,67.3,70.7,0.0
400,-398.8,840.7,34,15,50,4.0,256.1,21.5,6.9,31.9,45,2,0,39,99.8,54.8,0.0
401,1640.6,1779.5,36,39,322,9.4,77.8,12.8,22.9,18.6,0,2,1,33,76.3,55.6,0.0
402,1733.2,-1128.3,2,28,220,26.6,107.8,23.0,25.2,5.3,87,3,1,20,50.4,77.1,0.2
403,1457.3,-421.8,30,36,196,8.7,358.5,23.2,27.7,3.6,47,2,1,3,65.4,48.8,0.0
404,1608.4,-112.1,40,23,32,10.3,42.9,20.0,6.9,39.9,86,0,0,34,37.1,70.2,0.0
405,1270.6,-264.8,7,38,218,27.0,12.9,22.9,20.9,22.6,33,5,2,39,98.9,52.2,1283.2
406,1157.0,-1414.8,12,19,354,11.5,258.2,26.0,18.3,36.4,34,3,2,21,88.3,72.0,0.2
407,1591.4,-1227.2,17,15,35,3.2,123.4,36.2,8.6,21.8,41,2,1,34,33.9,95.6,0.0
408,-1203.5,-119.5,1,37,327,11.6,274.3,33.3,32.1,36.5,92,1,0,16,80.0,93.2,0.2
409,86.1,224.5,15,16,200,26.9,293.7,37.9,18.9,10.2,81,4,1,39,91.5,68.4,0.2
410,1701.0,-1179.5,22,14,108,5.3,346.5,27.8,38.2,19.4,56,3,0,35,62.8,95.2,0.0
411,1417.8,-1433.2,23,39,52,4.3,223.4,12.2,21.8,20.9,67,1,0,40,97.4,55.5,0.0
412,-1691.5,-1222.5,13,0,73,10.5,251.6,16.2,2.1,9.5,11,0,0,0,98.9,93.5,3095.7
413,715.1,255.1,11,36,299,7.2,225.1,32.1,12.2,12.0,48,3,2,20,38.5,82.5,0.2
414,-772.6,-1417.5,36,44,90,29.9,44.6,2.7,9.8,26.4,76,3,2,28,36.1,99.9,0.0
415,75.4,267.5,39,40,302,0.7,347.7,3.1,15.1,5.5,25,5,1,20,37.8,48.1,0.0
416,-967.1,1394.1,34,35,230,21.0,176.7,2.1,2.7,5.7,18,1,0,9,41.6,63.3,0.0
417,-1829.4,1264.6,21,20,186,18.8,4.8,14.6,38.5,21.0,18,4,0,23,42.1,52.6,0.0
418,514.4,225.3,8,28,97,30.3,73.3,10.8,2.5,31.9,79,3,0,3,63.6,85.7,751.7
419,-669.6,1267.3,33,45,141,20.2,140.9,5.0,21.1,8.2,20,2,0,16,41.3,95.3,0.0
420,1365.4,296.1,26,27,158,27.7,79.1,34.0,31.1,5.2,12,2,1,3,75.3,94.7,0.0
421,-699.9,-1190.4,22,4,135,15.3,117.1,10.5,3.2,9.1,8,1,0,12,81.1,49.9,0.0
422,-709.4,370.6,5,19,30,6.0,67.2,25.2,3.8,21.6,11,0,0,17,61.0,67.4,0.2
423,-1549.6,1333.7,13,6,203,11.1,247.9,4.7,18.5,22.8,38,0,0,4,55.1,34.5,1387.5
424,-241.9,-503.1,7,9,276,11.9,116.1,28.5,10.1,22.1,25,4,1,17,95.0,82.5,1607.7
425,-1676.8,74.3,9,4,35,4.1,301.5,4.3,6.6,30.3,84,1,0,7,30.9,96.2,1795.6
426,1179.2,-163.9,28,14,200,30.4,196.4,27.8,29.7,6.6,78,1,0,28,60.7,59.4,0.0
427,-733.6,-575.3,25,22,354,9.5,50.3,37.3,21.5,5.7,49,3,0,2,77.4,59.7,0.0
428,-1760.5,-1837.8,9,25,113,2.3,270.4,5.7,19.4,12.5,77,3,2,3,51.3,65.9,0.2
429,-498.3,251.3,21,8,171,0.5,134.3,7.3,34.8,31.3,4,5,1,8,68.1,45.9,0.0
430,-1876.7,966.3,15,3,99,3.0,232.7,4.7,25.3,18.7,95,1,0,23,40.3,92.6,1009.9
431,-528.8,-1322.5,28,26,104,15.4,129.1,18.0,39.6,7.9,48,1,0,34,85.3,76.7,0.0
432,-870.6,-9.4,30,15,159,24.6,358.0,32.8,2.6,29.0,80,2,1,27,48.0,49.9,0.0
433,-1519.6,472.5,38,38,22,26.4,311.8,22.6,7.7,23.4,95,2,0,32,59.3,91.8,0.0
434,-1366.2,-61.5,20,4,106,22.6,45.1,5.7,18.5,25.1,85,1,0,17,83.7,74.1,0.0
435,1165.7,805.0,23,22,165,20.0,51.5,32.0,17.2,14.4,26,5,2,6,34.2,36.3,0.0
436,-1425.4,10.5,19,35,196,23.8,200.0,26.9,11.1,33.0,13,5,0,36,67.1,48.4,0.0
437,100.8,1152.6,22,38,117,8.3,302.7,11.7,7.5,36.6,50,1,0,16,94.7,79.4,0.0
438,290.8,1775.1,4,16,192,8.6,54.5,31.1,21.8,26.4,36,2,0,8,47.2,78.4,0.2
439,147.2,-1453.1,21,23,41,29.7,343.5,17.9,17.8,20.5,38,4,0,39,98.2,39.3,0.0
440,-94.5,-1352.8,32,45,172,7.2,53.2,20.0,9.5,27.9,69,5,2,27,52.4,62.3,0.0
441,-1430.9,-867.4,37,1,268,28.8,226.6,17.4,37.1,33.6,56,1,0,5,96.7,73.6,0.0
442,-707.6,7.4,28,1,344,4.4,76.9,37.6,12.8,20.2,60,2,0,38,31.1,80.3,0.0
443,-1671.7,-746.8,13,12,126,5.9,221.5,15.1,24.9,16.1,77,1,0,3,74.1,87.0,2067.4
444,52.0,-1075.0,14,2,27,19.2,131.2,29.0,20.8,26.5,16,1,0,30,55.3,86.6,0.2
445,225.8,-517.4,27,24,315,29.2,343.7,4.1,22.8,36.2,93,5,1,0,76.9,78.0,0.0
446,-528.7,1570.4,17,43,35,4.6,103.5,35.4,24.8,9.0,94,0,0,32,60.2,42.8,0.0
447,827.9,-965.3,5,39,258,10.7,345.9,20.4,12.1,15.8,7,5,1,27,65.3,68.7,0.2
448,-1467.6,-248.2,32,25,335,22.2,201.3,21.4,32.4,12.5,34,0,0,23,48.9,62.3,0.0
449,-287.9,-649.0,6,13,302,21.6,327.7,15.1,39.9,13.7,86,2,0,24,71.6,83.9,861.1
450,351.4,1015.3,14,30,178,28.2,145.6,15.2,34.0,35.5,100,5,0,2,52.3,87.4,421.2
451,1884.9,-90.3,32,45,305,13.6,113.1,14.8,7.7,23.8,61,0,0,40,95.6,69.4,0.0
452,-209.2,1793.4,23,24,328,17.1,357.5,16.7,17.4,16.0,15,2,1,29,90.4,58.8,0.0
453,1131.9,344.8,7,22,201,17.5,303.3,33.7,34.8,26.9,97,4,1,11,72.9,78.2,906.3
454,317.0,218.8,32,4,2,9.6,103.6,20.0,3.2,3.3,36,3,1,37,82.7,41.3,0.0
455,-972.0,-456.1,8,16,85,7.8,338.2,37.9,24.4,38.4,48,1,0,26,69.7,90.4,0.2
456,1051.7,-817.1,18,11,189,22.8,90.6,21.8,21.0,20.0,44,5,1,40,45.4,93.3,0.0
457,-1366.1,-47.9,25,41,150,13.7,66.0,21.7,27.4,16.6,33,0,0,27,31.7,49.7,0.0
458,-1632.6,1032.6,3,7,89,11.2,51.4,6.8,4.5,39.7,91,3,0,21,65.9,71.9,3419.5
459,-515.1,-1425.9,12,13,267,20.0,310.5,5.6,33.6,39.7,28,5,1,22,70.3,96.6,605.8
460,-429.4,-314.1,40,29,312,25.4,194.8,36.1,4.2,25.1,9,0,0,32,61.2,51.4,0.0
461,1064.4,1884.4,40,11,201,19.7,137.8,14.9,31.2,21.1,92,0,0,20,86.9,57.7,0.0
462,1488.7,1322.2,1,5,31,26.9,239.4,9.6,8.9,3.5,22,2,0,0,61.1,90.8,3419.5
463,-1257.4,-1290.1,10,9,311,3.3,268.8,17.4,20.1,25.1,45,2,0,31,54.5,47.3,1565.7
464,-366.0,1577.4,33,19,285,30.0,214.8,22.2,21.9,35.8,35,5,0,23,57.4,30.9,0.0
465,875.5,1311.4,28,44,357,23.4,245.0,28.1,21.2,29.6,34,4,0,10,40.8,33.8,0.0
466,1195.8,872.1,10,4,98,8.2,35.4,14.1,18.9,18.2,84,3,0,25,62.2,89.0,1318.6
467,1111.5,-755.3,33,30,56,11.8,214.1,31.4,24.2,6.3,6,1,0,23,73.3,49.1,0.0
468,1345.4,1524.1,4,19,246,12.0,266.1,34.5,31.9,15.9,92,2,0,37,46.0,89.0,0.2
469,-1102.8,1753.1,12,38,71,19.7,282.3,8.5,40.0,35.8,16,1,0,8,55.4,89.2,241.5
470,437.3,1355.2,37,10,182,3.8,59.4,32.8,5.0,26.1,15,3,2,29,67.6,82.2,0.0
471,1686.0,606.6,24,5,4,3.4,83.4,37.6,26.0,9.7,47,3,1,30,32.6,79.2,0.0
472,-1844.8,1630.3,15,42,238,9.4,340.4,3.3,23.2,16.6,91,3,1,4,96.8,86.6,2883.6
473,-854.3,653.1,16,15,274,30.5,16.3,31.5,32.9,14.9,90,4,1,8,88.8,88.8,0.0
474,-963.8,1633.4,34,28,15,29.2,275.0,10.2,18.7,2.5,35,5,0,28,31.6,46.4,0.0
475,1050.6,756.4,16,14,300,15.0,351.1,10.0,7.3,17.3,1,1,0,40,39.8,43.9,0.0
476,-1623.8,239.0,17,10,29,30.5,51.7,9.9,11.4,5.4,71,1,0,10,62.0,47.5,0.0
477,966.0,1396.2,37,9,164,9.6,91.8,29.3,11.0,3.3,11,3,0,5,43.9,81.3,0.0
478,-667.3,1682.9,15,23,331,22.0,309.6,35.6,2.3,2.7,0,2,1,20,89.5,81.1,0.2
